t 	 vel_treadmill 	 CPG_LF 	 CPG_LH 	 CPG_RF 	 CPG_RH 	 Cycle_LF 	 Cycle_LH 	 Cycle_RF 	 Cycle_RH 	 RG-F_fV_LF 	 RG-E_fV_LF 	 RG-F_fV_LH 	 RG-E_fV_LH 	 RG-F_fV_RF 	 RG-E_fV_RF 	 RG-F_fV_RH 	 RG-E_fV_RH 	 RG-F_V_LF 	 RG-E_V_LF 	 RG-F_V_LH 	 RG-E_V_LH 	 RG-F_V_RF 	 RG-E_V_RF 	 RG-F_V_RH 	 RG-E_V_RH 	 PF-Sw_LF 	 PF-St_LF 	 PF-Lo_LF 	 PF-Td_LF 	 PF-Sw_LH 	 PF-St_LH 	 PF-Lo_LH 	 PF-Td_LH 	 PF-Sw_RF 	 PF-St_RF 	 PF-Lo_RF 	 PF-Td_RF 	 PF-Sw_RH 	 PF-St_RH 	 PF-Lo_RH 	 PF-Td_RH 	 Mn-1_LF 	 Mn-2_LF 	 Mn-3_LF 	 Mn-4_LF 	 Mn-5_LF 	 Mn-6_LF 	 Mn-1_LH 	 Mn-2_LH 	 Mn-3_LH 	 Mn-4_LH 	 Mn-5_LH 	 Mn-6_LH 	 Mn-1_RF 	 Mn-2_RF 	 Mn-3_RF 	 Mn-4_RF 	 Mn-5_RF 	 Mn-6_RF 	 Mn-1_RH 	 Mn-2_RH 	 Mn-3_RH 	 Mn-4_RH 	 Mn-5_RH 	 Mn-6_RH 	 Mn-1_LF_ONOFF 	 Mn-2_LF_ONOFF 	 Mn-3_LF_ONOFF 	 Mn-4_LF_ONOFF 	 Mn-5_LF_ONOFF 	 Mn-6_LF_ONOFF 	 Mn-1_LH_ONOFF 	 Mn-2_LH_ONOFF 	 Mn-3_LH_ONOFF 	 Mn-4_LH_ONOFF 	 Mn-5_LH_ONOFF 	 Mn-6_LH_ONOFF 	 Mn-1_RF_ONOFF 	 Mn-2_RF_ONOFF 	 Mn-3_RF_ONOFF 	 Mn-4_RF_ONOFF 	 Mn-5_RF_ONOFF 	 Mn-6_RF_ONOFF 	 Mn-1_RH_ONOFF 	 Mn-2_RH_ONOFF 	 Mn-3_RH_ONOFF 	 Mn-4_RH_ONOFF 	 Mn-5_RH_ONOFF 	 Mn-6_RH_ONOFF 	 touch_LF 	 touch_LH 	 touch_RF 	 touch_RH 	 feed_prs_LF 	 feed_prs_LH 	 feed_prs_RF 	 feed_prs_RH 	 RG-F_period_LF 	 RG-E_period_LF 	 RG-F_period_LH 	 RG-E_period_LH 	 RG-F_period_RF 	 RG-E_period_RF 	 RG-F_period_RH 	 RG-E_period_RH 	 duty_ratio_LF 	 duty_ratio_LH 	 duty_ratio_RF 	 duty_ratio_RH 	 In_Feed_LF 	 In_Feed_LH 	 In_Feed_RF 	 In_Feed_RH 	 muscle_io 	 
13.676714 	 1.168163 	 -0.220783 	 -0.245275 	 -0.192748 	 -0.190339 	 0.508043 	 0.504051 	 0.546061 	 0.544050 	 0.220783 	 0.000000 	 0.245275 	 0.000000 	 0.192748 	 0.000000 	 0.190339 	 0.000000 	 -40.088856 	 -59.056194 	 -38.991806 	 -59.869453 	 -41.458008 	 -57.016228 	 -41.582455 	 -56.702488 	 0.124750 	 0.000000 	 0.000000 	 0.000000 	 0.133659 	 0.000000 	 0.000000 	 0.000000 	 0.111900 	 0.000000 	 0.000000 	 0.000000 	 0.110467 	 0.000000 	 0.000000 	 0.000000 	 0.110601 	 0.000000 	 0.110954 	 0.000000 	 0.110954 	 0.000000 	 0.132705 	 0.000000 	 0.133252 	 0.000000 	 0.133252 	 0.000000 	 0.082879 	 0.000000 	 0.082906 	 0.000000 	 0.082906 	 0.000000 	 0.079756 	 0.000000 	 0.080223 	 0.000000 	 0.080223 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.362034 	 0.186022 	 0.334030 	 0.200012 	 0.342041 	 0.232025 	 0.346035 	 0.228020 	 0.339421 	 0.374525 	 0.404178 	 0.397209 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5588309 	 
13.688707 	 1.157560 	 -0.216082 	 -0.236610 	 -0.190791 	 -0.188348 	 0.508043 	 0.504051 	 0.546061 	 0.544050 	 0.216082 	 0.000000 	 0.236610 	 0.000000 	 0.190791 	 0.000000 	 0.188348 	 0.000000 	 -40.309177 	 -58.803776 	 -39.370853 	 -59.596996 	 -41.559021 	 -56.759083 	 -41.686249 	 -56.474678 	 0.122401 	 0.000000 	 0.000000 	 0.000000 	 0.130725 	 0.000000 	 0.000000 	 0.000000 	 0.110773 	 0.000000 	 0.000000 	 0.000000 	 0.109540 	 0.000000 	 0.000000 	 0.000000 	 0.106302 	 0.000000 	 0.106856 	 0.000000 	 0.106856 	 0.000000 	 0.124921 	 0.000000 	 0.125256 	 0.000000 	 0.125256 	 0.000000 	 0.082555 	 0.000000 	 0.083007 	 0.000000 	 0.083007 	 0.000000 	 0.079300 	 0.000000 	 0.079604 	 0.000000 	 0.079604 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.362034 	 0.186022 	 0.334030 	 0.200012 	 0.342041 	 0.232025 	 0.346035 	 0.228020 	 0.339421 	 0.374525 	 0.404178 	 0.397209 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5592405 	 
13.698717 	 1.150997 	 -0.212402 	 -0.231367 	 -0.189442 	 -0.187055 	 0.508043 	 0.504051 	 0.546061 	 0.544050 	 0.212402 	 0.000000 	 0.231367 	 0.000000 	 0.189442 	 0.000000 	 0.187055 	 0.000000 	 -40.484074 	 -58.607117 	 -39.604889 	 -59.363525 	 -41.629131 	 -56.555634 	 -41.754070 	 -56.226391 	 0.120633 	 0.000000 	 0.000000 	 0.000000 	 0.128225 	 0.000000 	 0.000000 	 0.000000 	 0.110090 	 0.000000 	 0.000000 	 0.000000 	 0.108906 	 0.000000 	 0.000000 	 0.000000 	 0.102028 	 0.000000 	 0.102692 	 0.000000 	 0.102692 	 0.000000 	 0.119533 	 0.000000 	 0.120197 	 0.000000 	 0.120197 	 0.000000 	 0.079622 	 0.000000 	 0.079620 	 0.000000 	 0.079620 	 0.000000 	 0.077208 	 0.000000 	 0.077626 	 0.000000 	 0.077626 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.362034 	 0.186022 	 0.334030 	 0.200012 	 0.342041 	 0.232025 	 0.346035 	 0.228020 	 0.339421 	 0.374525 	 0.404178 	 0.397209 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5592405 	 
13.710711 	 1.143223 	 -0.207931 	 -0.223734 	 -0.187750 	 -0.185735 	 0.508043 	 0.504051 	 0.546061 	 0.544050 	 0.207931 	 0.000000 	 0.223734 	 0.000000 	 0.187750 	 0.000000 	 0.185735 	 0.000000 	 -40.699516 	 -58.363739 	 -39.952320 	 -59.119434 	 -41.717552 	 -56.278088 	 -41.823711 	 -55.891361 	 0.118958 	 0.000000 	 0.000000 	 0.000000 	 0.126017 	 0.000000 	 0.000000 	 0.000000 	 0.109098 	 0.000000 	 0.000000 	 0.000000 	 0.108085 	 0.000000 	 0.000000 	 0.000000 	 0.098049 	 0.000000 	 0.098617 	 0.000000 	 0.098617 	 0.000000 	 0.113904 	 0.000000 	 0.113937 	 0.000000 	 0.113937 	 0.000000 	 0.078755 	 0.000000 	 0.079182 	 0.000000 	 0.079182 	 0.000000 	 0.075711 	 0.000000 	 0.076151 	 0.000000 	 0.076151 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 3 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.362034 	 0.186022 	 0.334030 	 0.200012 	 0.342041 	 0.232025 	 0.346035 	 0.228020 	 0.339421 	 0.374525 	 0.404178 	 0.397209 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 87381 	 
13.720720 	 1.149139 	 -0.204660 	 -0.219519 	 -0.186163 	 -0.184688 	 0.508043 	 0.504051 	 0.546061 	 0.544050 	 0.204660 	 0.000000 	 0.219519 	 0.000000 	 0.186163 	 0.000000 	 0.184688 	 0.000000 	 -40.859352 	 -58.171719 	 -40.147758 	 -58.907719 	 -41.801109 	 -56.010643 	 -41.879242 	 -55.564442 	 0.117513 	 0.000000 	 0.000000 	 0.000000 	 0.123944 	 0.000000 	 0.000000 	 0.000000 	 0.108707 	 0.000000 	 0.000000 	 0.000000 	 0.107657 	 0.000000 	 0.000000 	 0.000000 	 0.095659 	 0.000000 	 0.095921 	 0.000000 	 0.095921 	 0.000000 	 0.109613 	 0.000000 	 0.110172 	 0.000000 	 0.110172 	 0.000000 	 0.076247 	 0.000000 	 0.076583 	 0.000000 	 0.076583 	 0.000000 	 0.074388 	 0.000000 	 0.074579 	 0.000000 	 0.074579 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.362034 	 0.186022 	 0.334030 	 0.200012 	 0.342041 	 0.232025 	 0.346035 	 0.228020 	 0.339421 	 0.374525 	 0.404178 	 0.397209 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 1054016 	 
13.732714 	 1.141565 	 -0.201296 	 -0.214500 	 -0.184897 	 -0.183527 	 0.508043 	 0.504051 	 0.546061 	 0.544050 	 0.201296 	 0.000000 	 0.214500 	 0.000000 	 0.184897 	 0.000000 	 0.183527 	 0.000000 	 -41.025726 	 -57.943195 	 -40.384106 	 -58.658096 	 -41.868130 	 -55.652157 	 -41.941071 	 -55.160061 	 0.115959 	 0.000000 	 0.000000 	 0.000000 	 0.121804 	 0.000000 	 0.000000 	 0.000000 	 0.107936 	 0.000000 	 0.000000 	 0.000000 	 0.107006 	 0.000000 	 0.000000 	 0.000000 	 0.091716 	 0.000000 	 0.092193 	 0.000000 	 0.092193 	 0.000000 	 0.104359 	 0.000000 	 0.104291 	 0.000000 	 0.104291 	 0.000000 	 0.074650 	 0.000000 	 0.074681 	 0.000000 	 0.074681 	 0.000000 	 0.074167 	 0.000000 	 0.074559 	 0.000000 	 0.074559 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.362034 	 0.186022 	 0.334030 	 0.200012 	 0.342041 	 0.232025 	 0.346035 	 0.228020 	 0.339421 	 0.374525 	 0.404178 	 0.397209 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5588309 	 
13.744720 	 1.128211 	 -0.198422 	 -0.210120 	 -0.184018 	 -0.182527 	 0.508043 	 0.504051 	 0.546061 	 0.544050 	 0.198422 	 0.000000 	 0.210120 	 0.000000 	 0.184018 	 0.000000 	 0.182527 	 0.000000 	 -41.169479 	 -57.713287 	 -40.593597 	 -58.410965 	 -41.914864 	 -55.211044 	 -41.994560 	 -54.502777 	 0.114596 	 0.000000 	 0.000000 	 0.000000 	 0.119928 	 0.000000 	 0.000000 	 0.000000 	 0.107322 	 0.000000 	 0.000000 	 0.000000 	 0.106576 	 0.000000 	 0.000000 	 0.000000 	 0.088700 	 0.000000 	 0.089066 	 0.000000 	 0.089066 	 0.000000 	 0.100646 	 0.000000 	 0.100630 	 0.000000 	 0.100630 	 0.000000 	 0.074286 	 0.000000 	 0.074694 	 0.000000 	 0.074694 	 0.000000 	 0.071494 	 0.000000 	 0.071909 	 0.000000 	 0.071909 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.362034 	 0.186022 	 0.334030 	 0.200012 	 0.342041 	 0.232025 	 0.346035 	 0.228020 	 0.339421 	 0.374525 	 0.404178 	 0.397209 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5591125 	 
13.756714 	 1.129970 	 -0.195854 	 -0.206454 	 -0.183095 	 -0.181204 	 0.508043 	 0.504051 	 0.546061 	 0.544050 	 0.195854 	 0.000000 	 0.206454 	 0.000000 	 0.183095 	 0.000000 	 0.181204 	 0.000000 	 -41.299286 	 -57.485535 	 -40.771454 	 -58.155239 	 -41.964146 	 -54.511894 	 -42.065678 	 -52.924683 	 0.113231 	 0.000000 	 0.000000 	 0.000000 	 0.118035 	 0.000000 	 0.000000 	 0.000000 	 0.106640 	 0.000000 	 0.000000 	 0.000000 	 0.106172 	 0.000000 	 0.000000 	 0.000000 	 0.085943 	 0.000000 	 0.086233 	 0.000000 	 0.086233 	 0.000000 	 0.096806 	 0.000000 	 0.097332 	 0.000000 	 0.097332 	 0.000000 	 0.072858 	 0.000000 	 0.073327 	 0.000000 	 0.073327 	 0.000000 	 0.071101 	 0.000000 	 0.071593 	 0.000000 	 0.071593 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.362034 	 0.186022 	 0.334030 	 0.200012 	 0.342041 	 0.232025 	 0.346035 	 0.228020 	 0.339421 	 0.374525 	 0.404178 	 0.397209 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 4542485 	 
13.766724 	 1.131052 	 -0.193761 	 -0.202912 	 -0.181999 	 0.027035 	 0.508043 	 0.504051 	 0.546061 	 0.544050 	 0.193761 	 0.000000 	 0.202912 	 0.000000 	 0.181999 	 0.000000 	 0.180998 	 0.208033 	 -41.406025 	 -57.302738 	 -40.945538 	 -58.004421 	 -42.022911 	 -52.199623 	 -42.076805 	 -40.694603 	 0.112265 	 0.000000 	 0.000000 	 0.000000 	 0.116870 	 0.000000 	 0.000000 	 0.000000 	 0.106469 	 0.000000 	 0.000000 	 0.000000 	 0.105512 	 0.000000 	 0.000000 	 0.131983 	 0.084094 	 0.000000 	 0.084532 	 0.000000 	 0.084532 	 0.000000 	 0.093312 	 0.000000 	 0.093901 	 0.000000 	 0.093901 	 0.000000 	 0.071405 	 0.000000 	 0.071634 	 0.000000 	 0.071634 	 0.000000 	 0.166817 	 0.000000 	 0.078219 	 0.000000 	 0.078219 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.362034 	 0.186022 	 0.334030 	 0.200012 	 0.342041 	 0.232025 	 0.346035 	 0.228020 	 0.339421 	 0.374525 	 0.404178 	 0.397209 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 87317 	 
13.778717 	 1.109149 	 -0.191211 	 -0.200913 	 0.101294 	 0.188851 	 0.508043 	 0.504051 	 0.546061 	 0.544050 	 0.191211 	 0.000000 	 0.200913 	 0.000000 	 0.140065 	 0.241359 	 0.085149 	 0.273999 	 -41.537266 	 -57.169689 	 -41.044807 	 -57.832829 	 -44.517971 	 -39.161942 	 -48.994904 	 -37.795399 	 0.111448 	 0.000000 	 0.000000 	 0.000000 	 0.115350 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.209000 	 0.000000 	 0.104750 	 0.000000 	 0.224994 	 0.082550 	 0.000000 	 0.082856 	 0.000000 	 0.082856 	 0.000000 	 0.091098 	 0.000000 	 0.091446 	 0.000000 	 0.091446 	 0.000000 	 0.243521 	 0.000000 	 0.040689 	 0.056794 	 0.040689 	 0.056794 	 0.201492 	 0.000000 	 0.000000 	 0.273137 	 0.000000 	 0.273137 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 3 	 0 	 2 	 0 	 2 	 0 	 3 	 0 	 0 	 3 	 0 	 3 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.362034 	 0.186022 	 0.334030 	 0.200012 	 0.342041 	 0.232025 	 0.346035 	 0.228020 	 0.339421 	 0.374525 	 0.404178 	 0.397209 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 10753344 	 
13.788727 	 1.105284 	 -0.190946 	 -0.198643 	 0.299256 	 0.366239 	 0.508043 	 0.504051 	 0.546061 	 0.544050 	 0.190946 	 0.000000 	 0.198643 	 0.000000 	 0.000000 	 0.299256 	 0.000000 	 0.366239 	 -41.550980 	 -57.039703 	 -41.158394 	 -57.692566 	 -52.388489 	 -36.806740 	 -56.041828 	 -34.387093 	 0.110639 	 0.000000 	 0.000000 	 0.000000 	 0.114563 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.132075 	 0.000000 	 0.220193 	 0.000000 	 0.146539 	 0.000000 	 0.166533 	 0.080408 	 0.000000 	 0.080834 	 0.000000 	 0.080834 	 0.000000 	 0.087977 	 0.000000 	 0.088503 	 0.000000 	 0.088503 	 0.000000 	 0.201638 	 0.024504 	 0.000000 	 0.279352 	 0.000000 	 0.279352 	 0.238988 	 0.153224 	 0.000000 	 0.320748 	 0.000000 	 0.320748 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 3 	 0 	 0 	 3 	 0 	 3 	 3 	 3 	 0 	 3 	 0 	 3 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.362034 	 0.186022 	 0.334030 	 0.200012 	 0.342030 	 0.232025 	 0.348045 	 0.228020 	 0.339421 	 0.374525 	 0.404186 	 0.395823 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 11441493 	 
13.800720 	 1.101686 	 -0.189406 	 -0.196214 	 0.358283 	 0.351607 	 0.508043 	 0.504051 	 0.546061 	 0.544050 	 0.189406 	 0.000000 	 0.196214 	 0.000000 	 0.000000 	 0.358283 	 0.000000 	 0.351607 	 -41.631020 	 -56.891804 	 -41.281021 	 -57.515419 	 -58.219761 	 -34.662609 	 -58.925743 	 -34.895870 	 0.109961 	 0.000000 	 0.000000 	 0.000000 	 0.113177 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.157997 	 0.000000 	 0.125887 	 0.000000 	 0.154788 	 0.000000 	 0.097470 	 0.079240 	 0.000000 	 0.079692 	 0.000000 	 0.079692 	 0.000000 	 0.086942 	 0.000000 	 0.087508 	 0.000000 	 0.087508 	 0.000000 	 0.144083 	 0.198190 	 0.000000 	 0.322899 	 0.000000 	 0.322899 	 0.099736 	 0.208264 	 0.000000 	 0.395731 	 0.000000 	 0.395731 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 3 	 3 	 0 	 3 	 0 	 3 	 3 	 3 	 0 	 3 	 0 	 3 	 4 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.362034 	 0.186022 	 0.334030 	 0.200012 	 0.342030 	 0.232025 	 0.348045 	 0.228020 	 0.339421 	 0.374525 	 0.404186 	 0.395823 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 11448405 	 
13.812727 	 1.129440 	 -0.187140 	 -0.193825 	 0.336198 	 0.324630 	 0.508043 	 0.504051 	 0.546061 	 0.544050 	 0.187140 	 0.000000 	 0.193825 	 0.000000 	 0.000000 	 0.336198 	 0.000000 	 0.324630 	 -41.749592 	 -56.709541 	 -41.402782 	 -57.274479 	 -59.035873 	 -35.442265 	 -58.866123 	 -35.860607 	 0.109245 	 0.000000 	 0.000000 	 0.000000 	 0.112089 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.153563 	 0.000000 	 0.083891 	 0.000000 	 0.150847 	 0.000000 	 0.000000 	 0.077546 	 0.000000 	 0.077995 	 0.000000 	 0.077995 	 0.000000 	 0.084028 	 0.000000 	 0.084459 	 0.000000 	 0.084459 	 0.000000 	 0.069545 	 0.200650 	 0.000000 	 0.379828 	 0.000000 	 0.379828 	 0.026664 	 0.185548 	 0.000000 	 0.249665 	 0.000000 	 0.249665 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 3 	 3 	 0 	 3 	 0 	 3 	 3 	 3 	 0 	 3 	 0 	 3 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.362034 	 0.186022 	 0.334030 	 0.200012 	 0.342030 	 0.232025 	 0.348045 	 0.228020 	 0.339421 	 0.374525 	 0.404186 	 0.395823 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 11448341 	 
13.824720 	 1.141112 	 -0.185886 	 -0.191844 	 0.315228 	 0.305907 	 0.508043 	 0.504051 	 0.546061 	 0.544050 	 0.185886 	 0.000000 	 0.191844 	 0.000000 	 0.000000 	 0.315228 	 0.000000 	 0.305907 	 -41.815746 	 -56.441998 	 -41.504559 	 -57.038113 	 -58.624573 	 -36.206310 	 -58.316566 	 -36.554588 	 0.108525 	 0.000000 	 0.000000 	 0.000000 	 0.111150 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.153752 	 0.000000 	 0.000000 	 0.000000 	 0.153264 	 0.000000 	 0.000000 	 0.075776 	 0.000000 	 0.076217 	 0.000000 	 0.076217 	 0.000000 	 0.082446 	 0.000000 	 0.082811 	 0.000000 	 0.082811 	 0.000000 	 0.000000 	 0.181274 	 0.000000 	 0.181161 	 0.000000 	 0.181161 	 0.000000 	 0.184744 	 0.000000 	 0.185505 	 0.000000 	 0.185505 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.362034 	 0.186022 	 0.334030 	 0.200012 	 0.342030 	 0.232025 	 0.348045 	 0.228020 	 0.339421 	 0.374525 	 0.404186 	 0.395823 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 11183360 	 
13.834730 	 1.131633 	 -0.185394 	 -0.190203 	 0.297673 	 0.290354 	 0.508043 	 0.504051 	 0.546061 	 0.544050 	 0.185394 	 0.000000 	 0.190203 	 0.000000 	 0.000000 	 0.297673 	 0.000000 	 0.290354 	 -41.841778 	 -56.247513 	 -41.589531 	 -56.839249 	 -58.179962 	 -36.867237 	 -57.883148 	 -37.149338 	 0.107797 	 0.000000 	 0.000000 	 0.000000 	 0.110484 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.152670 	 0.000000 	 0.000000 	 0.000000 	 0.149921 	 0.000000 	 0.000000 	 0.074765 	 0.000000 	 0.075200 	 0.000000 	 0.075200 	 0.000000 	 0.079554 	 0.000000 	 0.079364 	 0.000000 	 0.079364 	 0.000000 	 0.000000 	 0.182246 	 0.000000 	 0.182531 	 0.000000 	 0.182531 	 0.000000 	 0.176433 	 0.000000 	 0.177313 	 0.000000 	 0.177313 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 4 	 3 	 0 	 1 	 0.000000 	 0.000000 	 0.000000 	 7.168823 	 0.362034 	 0.186022 	 0.334030 	 0.200012 	 0.342030 	 0.232025 	 0.348045 	 0.228020 	 0.339421 	 0.374525 	 0.404186 	 0.395823 	 0.000000 	 0.000000 	 0.000000 	 0.076722 	 11183424 	 
13.846724 	 1.127275 	 -0.184063 	 -0.188316 	 0.282137 	 0.274437 	 0.508043 	 0.504051 	 0.546061 	 0.544050 	 0.184063 	 0.000000 	 0.188316 	 0.000000 	 0.000000 	 0.282137 	 0.000000 	 0.274437 	 -41.912464 	 -55.950565 	 -41.687935 	 -56.600903 	 -58.036930 	 -37.471092 	 -57.910606 	 -37.777813 	 0.107323 	 0.000000 	 0.000000 	 0.000000 	 0.109519 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.147732 	 0.000000 	 0.000000 	 0.000000 	 0.145603 	 0.000000 	 0.000000 	 0.074241 	 0.000000 	 0.074567 	 0.000000 	 0.074567 	 0.000000 	 0.079181 	 0.000000 	 0.079581 	 0.000000 	 0.079581 	 0.000000 	 0.000000 	 0.173188 	 0.000000 	 0.173001 	 0.000000 	 0.173001 	 0.000000 	 0.163985 	 0.000000 	 0.164888 	 0.000000 	 0.164888 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 4 	 0 	 0 	 1 	 0.000000 	 0.000000 	 0.000000 	 7.523814 	 0.362034 	 0.186022 	 0.334030 	 0.200012 	 0.342030 	 0.232025 	 0.348045 	 0.228020 	 0.339421 	 0.374525 	 0.404186 	 0.395823 	 0.000000 	 0.000000 	 0.096804 	 0.253650 	 11183445 	 
13.856733 	 1.118501 	 -0.183430 	 -0.187137 	 0.270590 	 0.264173 	 0.508043 	 0.504051 	 0.546061 	 0.544050 	 0.183430 	 0.000000 	 0.187137 	 0.000000 	 0.000000 	 0.270590 	 0.000000 	 0.264173 	 -41.946217 	 -55.711586 	 -41.749786 	 -56.394108 	 -57.093956 	 -37.933067 	 -58.592735 	 -38.195133 	 0.106712 	 0.000000 	 0.000000 	 0.000000 	 0.108931 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.144161 	 0.000000 	 0.000000 	 0.000000 	 0.142435 	 0.000000 	 0.000000 	 0.073370 	 0.000000 	 0.073771 	 0.000000 	 0.073771 	 0.000000 	 0.076640 	 0.000000 	 0.077124 	 0.000000 	 0.077124 	 0.000000 	 0.000000 	 0.161691 	 0.000000 	 0.161938 	 0.000000 	 0.161938 	 0.000000 	 0.155458 	 0.000000 	 0.155248 	 0.000000 	 0.155248 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 0 	 0 	 1 	 0.000000 	 0.000000 	 0.000000 	 7.467920 	 0.362034 	 0.186022 	 0.334030 	 0.200012 	 0.342030 	 0.232025 	 0.348045 	 0.228020 	 0.339421 	 0.374525 	 0.404186 	 0.395823 	 0.000000 	 0.000000 	 0.000000 	 0.475669 	 11182165 	 
